"","DATE","Jan.CPI","state_code","Change.in.Total.Homelessness..2021.2022","Change.in.Total.Homelessness..2020.2022","Change.in.Total.Homelessness..2019.2022","Change.in.Total.Homelessness..2018.2022","Change.in.Total.Homelessness..2017.2022","Change.in.Total.Homelessness..2016.2022","Change.in.Total.Homelessness..2015.2022","Change.in.Total.Homelessness..2014.2022","Change.in.Total.Homelessness..2013.2022","Change.in.Total.Homelessness..2012.2022","state","property_type","median_sale_price","Overall.Homeless..2012","Overall.Homeless..2013","Overall.Homeless..2014","Overall.Homeless...Under.18..2014","Overall.Homeless...Age.18.to.24..2014","Overall.Homeless...Over.24..2014","Overall.Homeless..2015","Overall.Homeless...Under.18..2015","Overall.Homeless...Age.18.to.24..2015","Overall.Homeless...Over.24..2015","Overall.Homeless..2016","Overall.Homeless...Under.18..2016","Overall.Homeless...Age.18.to.24..2016","Overall.Homeless...Over.24..2016","Overall.Homeless..2017","Overall.Homeless...Under.18..2017","Overall.Homeless...Age.18.to.24..2017","Overall.Homeless...Over.24..2017","Overall.Homeless..2018","Overall.Homeless...Under.18..2018","Overall.Homeless...Age.18.to.24..2018","Overall.Homeless...Over.24..2018","Overall.Homeless..2019","Overall.Homeless...Under.18..2019","Overall.Homeless...Age.18.to.24..2019","Overall.Homeless...Over.24..2019","Overall.Homeless..2020","Overall.Homeless...Under.18..2020","Overall.Homeless...Age.18.to.24..2020","Overall.Homeless...Over.24..2020","Overall.Homeless..2021","Overall.Homeless...Under.18..2021","Overall.Homeless...Age.18.to.24..2021","Overall.Homeless...Over.24..2021","Overall.Homeless..2022","Overall.Homeless...Under.18..2022","Overall.Homeless...Age.18.to.24..2022","Overall.Homeless...Over.24..2022","state.income","homelessness_final_change","inflation_adjusted_price","region"
"43","2012",226.665,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","All Residential",119900,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",57210,"decreased",148720,"South"
"44","2012",226.665,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Condo/Co-op",91100,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",57210,"decreased",112998,"South"
"45","2012",226.665,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Multi-Family (2-4 Unit)",109000,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",57210,"decreased",135200,"South"
"46","2012",226.665,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Single Family Residential",136700,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",57210,"decreased",169558,"South"
"47","2012",226.665,"FL","22.9%","-5.6%","-8.4%","-16.3%","-19.4%","-22.6%","-27.7%","-37.5%","-45.8%","-52.9%","Florida","Townhouse",103700,"55,170","47,862","41,542","8,579","3,522","29,441","35,900","6,539","2,451","26,910","33,559","6,140","2,238","25,181","32,190","5,624","2,599","23,967","31,030","5,871","2,371","22,788","28,328","4,703","1,625","22,000","27,487","4,637","1,588","21,262","21,121","3,497","940","13,915","25,959","4,189","1,222","20,548",57210,"decreased",128626,"South"
"48","2012",226.665,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","All Residential",94000,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",59750,"decreased",116595,"South"
"49","2012",226.665,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Condo/Co-op",74900,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",59750,"decreased",92904,"South"
"50","2012",226.665,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Multi-Family (2-4 Unit)",61200,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",59750,"decreased",75911,"South"
"51","2012",226.665,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Single Family Residential",98900,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",59750,"decreased",122672,"South"
"52","2012",226.665,"GA","94.8%","4.4%","2.4%","12.5%","5.1%","-17.2%","-22.5%","-35.3%","-37.0%","-47.9%","Georgia","Townhouse",83700,"20,516","16,971","16,521","2,716","1,246","12,559","13,790","2,500","812","10,478","12,909","2,237","907","9,765","10,174","1,646","697","7,831","9,499","1,673","610","7,216","10,443","1,679","642","8,122","10,234","1,667","530","8,037","5,486","1,265","347","3,647","10,689","1,785","616","8,288",59750,"decreased",103819,"South"
"53","2012",226.665,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","All Residential",346700,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",69860,"decreased",430036,"West"
"54","2012",226.665,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Condo/Co-op",272200,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",69860,"decreased",337628,"West"
"55","2012",226.665,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Single Family Residential",449200,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",69860,"decreased",557173,"West"
"56","2012",226.665,"HI","139.6%","-7.6%","-6.9%","-8.6%","-17.4%","-24.7%","-21.7%","-13.7%","-5.8%","-4.5%","Hawaii","Townhouse",374900,"6,246","6,335","6,918","1,864","507","4,547","7,620","1,918","531","5,171","7,921","1,941","531","5,449","7,220","1,575","497","5,148","6,530","1,366","370","4,794","6,412","1,177","323","4,912","6,458","1,101","396","4,961","2,490","766","157","1,567","5,967","865","305","4,797",69860,"decreased",465014,"West"
"57","2012",226.665,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","All Residential",119200,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",66360,"decreased",147852,"North Central"
"58","2012",226.665,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Condo/Co-op",107400,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",66360,"decreased",133216,"North Central"
"59","2012",226.665,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Multi-Family (2-4 Unit)",95800,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",66360,"decreased",118827,"North Central"
"60","2012",226.665,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Single Family Residential",120900,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",66360,"decreased",149960,"North Central"
"61","2012",226.665,"IA","-4.5%","-8.6%","4.5%","-12.0%","-12.2%","-21.1%","-21.5%","-22.5%","-21.6%","-17.4%","Iowa","Townhouse",338900,"2,928","3,084","3,122","1,030","311","1,781","3,081","1,030","318","1,733","3,064","1,013","285","1,766","2,756","829","240","1,687","2,749","684","282","1,783","2,315","495","187","1,633","2,647","535","200","1,912","2,534","501","185","1,848","2,419","485","165","1,769",66360,"decreased",420361,"North Central"
"62","2012",226.665,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","All Residential",120400,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",59500,"increased",149340,"West"
"63","2012",226.665,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Condo/Co-op",150100,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",59500,"increased",186179,"West"
"64","2012",226.665,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Multi-Family (2-4 Unit)",130000,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",59500,"increased",161248,"West"
"65","2012",226.665,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Single Family Residential",118700,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",59500,"increased",147232,"West"
"66","2012",226.665,"ID","5.8%","-13.7%","-13.7%","-0.7%","-1.9%","-11.1%","1.6%","-5.0%","12.2%","1.5%","Idaho","Townhouse",86400,"1,968","1,781","2,104","518","186","1,400","1,966","484","160","1,322","2,247","578","195","1,474","2,037","443","153","1,441","2,012","438","157","1,417","2,315","473","220","1,622","2,315","592","149","1,574","1,889","552","144","1,120","1,998","459","132","1,407",59500,"increased",107168,"West"
"67","2012",226.665,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","All Residential",128300,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",64240,"decreased",159139,"North Central"
"68","2012",226.665,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Condo/Co-op",110600,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",64240,"decreased",137185,"North Central"
"69","2012",226.665,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Multi-Family (2-4 Unit)",101400,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",64240,"decreased",125773,"North Central"
"70","2012",226.665,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Single Family Residential",137600,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",64240,"decreased",170675,"North Central"
"71","2012",226.665,"IL","15.8%","-11.7%","-9.7%","-13.4%","-14.7%","-20.5%","-30.1%","-29.7%","-31.4%","-34.9%","Illinois","Townhouse",136700,"14,144","13,425","13,107","3,592","1,450","8,065","13,177","3,187","1,349","8,641","11,590","2,892","1,130","7,568","10,798","2,455","1,106","7,237","10,643","2,505","958","7,180","10,199","2,355","926","6,918","10,431","2,212","958","7,261","7,958","1,828","804","5,142","9,212","1,902","897","6,413",64240,"decreased",169558,"North Central"
"72","2012",226.665,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","All Residential",107600,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",57310,"decreased",133464,"North Central"
"73","2012",226.665,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Condo/Co-op",102400,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",57310,"decreased",127014,"North Central"
"74","2012",226.665,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Multi-Family (2-4 Unit)",32000,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",57310,"decreased",39692,"North Central"
"75","2012",226.665,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Single Family Residential",108300,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",57310,"decreased",134332,"North Central"
"76","2012",226.665,"IN","9.5%","-3.1%","-0.4%","3.6%","0.2%","-6.0%","-7.1%","-8.7%","-10.6%","-12.9%","Indiana","Townhouse",150900,"6,259","6,096","5,971","1,277","546","4,148","5,863","1,261","492","4,110","5,798","1,319","448","4,031","5,438","1,177","355","3,906","5,258","981","332","3,945","5,471","1,092","327","4,052","5,625","978","352","4,295","4,975","845","295","3,835","5,449","1,012","335","4,102",57310,"decreased",187172,"North Central"
"77","2012",226.665,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","All Residential",124400,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",62090,"decreased",154302,"North Central"
"78","2012",226.665,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Condo/Co-op",84900,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",62090,"decreased",105307,"North Central"
"79","2012",226.665,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Multi-Family (2-4 Unit)",128100,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",62090,"decreased",158891,"North Central"
"80","2012",226.665,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Single Family Residential",127400,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",62090,"decreased",158023,"North Central"
"81","2012",226.665,"KS","32.9%","-2.1%","0.7%","8.2%","4.8%","6.3%","-7.4%","-13.9%","-11.0%","-10.7%","Kansas","Townhouse",100300,"2,684","2,693","2,783","707","192","1,884","2,588","705","175","1,708","2,255","639","115","1,501","2,287","553","138","1,596","2,216","507","169","1,540","2,381","383","150","1,848","2,449","407","213","1,829","1,803","277","152","1,374","2,397","369","161","1,867",62090,"decreased",124409,"North Central"
"82","2012",226.665,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","All Residential",122000,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",51020,"decreased",151325,"South"
"83","2012",226.665,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Condo/Co-op",104500,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",51020,"decreased",129618,"South"
"84","2012",226.665,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Multi-Family (2-4 Unit)",81900,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",51020,"decreased",101586,"South"
"85","2012",226.665,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Single Family Residential",123400,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",51020,"decreased",153061,"South"
"86","2012",226.665,"KY","56.6%","-0.7%","-2.3%","8.0%","-1.0%","-6.0%","-12.2%","-21.7%","-24.0%","-23.8%","Kentucky","Townhouse",149800,"5,230","5,245","5,089","1,073","484","3,532","4,538","861","352","3,325","4,237","787","330","3,120","4,025","616","331","3,078","3,688","616","248","2,824","4,079","629","308","3,142","4,011","581","268","3,162","2,544","372","203","1,969","3,984","608","279","3,097",51020,"decreased",185807,"South"
"87","2012",226.665,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","All Residential",151700,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",48530,"decreased",188164,"South"
"88","2012",226.665,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Condo/Co-op",117000,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",48530,"decreased",145123,"South"
"89","2012",226.665,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Single Family Residential",153900,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",48530,"decreased",190893,"South"
"90","2012",226.665,"LA","246.0%","132.4%","150.7%","141.0%","123.1%","84.6%","80.7%","60.1%","41.1%","-5.1%","Louisiana","Townhouse",123000,"7,772","5,226","4,606","860","470","3,276","4,081","581","443","3,057","3,994","608","405","2,981","3,305","527","238","2,540","3,059","371","219","2,469","2,941","375","182","2,384","3,173","396","275","2,502","2,131","298","146","1,205","7,373","2,262","211","4,900",48530,"decreased",152565,"South"
"91","2012",226.665,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","All Residential",268100,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",79040,"decreased",332543,"Northeast"
"92","2012",226.665,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Condo/Co-op",265000,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",79040,"decreased",328698,"Northeast"
"93","2012",226.665,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Multi-Family (2-4 Unit)",247600,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",79040,"decreased",307115,"Northeast"
"94","2012",226.665,"MA","2.8%","-13.7%","-16.0%","-22.7%","-11.7%","-20.9%","-26.6%","-27.0%","-18.5%","-11.4%","Massachusetts","Single Family Residential",278700,"17,501","19,029","21,237","8,916","1,975","10,346","21,135","8,583","2,047","10,505","19,608","7,764","1,492","10,352","17,565","6,465","1,510","9,590","20,068","7,660","1,674","10,734","18,471","7,357","1,540","9,574","17,975","7,092","1,404","9,479","15,079","5,900","1,165","7,998","15,507","5,977","1,187","8,343",79040,"decreased",345691,"Northeast"
